Município,Mês,Quantidade
CAMPO ALEGRE DE GOIAS,October de 2023,0.0
CAMPO ALEGRE DE GOIAS,November de 2023,0.0
CAMPO ALEGRE DE GOIAS,December de 2023,0.0
CAMPO ALEGRE DE GOIAS,January de 2024,0.0
CAMPO ALEGRE DE GOIAS,February de 2024,0.0
CAMPO ALEGRE DE GOIAS,March de 2024,0.0
CAMPO ALEGRE DE GOIAS,April de 2024,0.0
CAMPO ALEGRE DE GOIAS,May de 2024,0.0
CAMPO ALEGRE DE GOIAS,June de 2024,0.0
CAMPO ALEGRE DE GOIAS,July de 2024,0.0
CAMPO ALEGRE DE GOIAS,August de 2024,0.0
CAMPO LIMPO DE GOIAS,January de 2021,0.0
CAMPO LIMPO DE GOIAS,February de 2021,0.0
CAMPO LIMPO DE GOIAS,March de 2021,0.0
CAMPO LIMPO DE GOIAS,April de 2021,0.0
CAMPO LIMPO DE GOIAS,May de 2021,0.0
CAMPO LIMPO DE GOIAS,June de 2021,0.0
CAMPO LIMPO DE GOIAS,July de 2021,0.0
CAMPO LIMPO DE GOIAS,August de 2021,0.0
CAMPO LIMPO DE GOIAS,September de 2021,1.0
CAMPO LIMPO DE GOIAS,October de 2021,0.0
CAMPO LIMPO DE GOIAS,November de 2021,0.0
CAMPO LIMPO DE GOIAS,December de 2021,0.0
CAMPO LIMPO DE GOIAS,January de 2022,0.0
CAMPO LIMPO DE GOIAS,February de 2022,0.0
CAMPO LIMPO DE GOIAS,March de 2022,0.0
CAMPO LIMPO DE GOIAS,April de 2022,0.0
CAMPO LIMPO DE GOIAS,May de 2022,0.0
CAMPO LIMPO DE GOIAS,June de 2022,0.0
CAMPO LIMPO DE GOIAS,July de 2022,0.0
CAMPO LIMPO DE GOIAS,August de 2022,0.0
CAMPO LIMPO DE GOIAS,September de 2022,0.0
CAMPO LIMPO DE GOIAS,October de 2022,0.0
CAMPO LIMPO DE GOIAS,November de 2022,0.0
CAMPO LIMPO DE GOIAS,December de 2022,0.0
CAMPO LIMPO DE GOIAS,January de 2023,1.0
CAMPO LIMPO DE GOIAS,February de 2023,0.0
CAMPO LIMPO DE GOIAS,March de 2023,0.0
CAMPO LIMPO DE GOIAS,April de 2023,0.0
CAMPO LIMPO DE GOIAS,May de 2023,0.0
CAMPO LIMPO DE GOIAS,June de 2023,0.0
CAMPO LIMPO DE GOIAS,July de 2023,0.0
CAMPO LIMPO DE GOIAS,August de 2023,0.0
CAMPO LIMPO DE GOIAS,September de 2023,0.0
CAMPO LIMPO DE GOIAS,October de 2023,0.0
CAMPO LIMPO DE GOIAS,November de 2023,0.0
CAMPO LIMPO DE GOIAS,December de 2023,1.0
CAMPO LIMPO DE GOIAS,January de 2024,0.0
CAMPO LIMPO DE GOIAS,February de 2024,1.0
CAMPO LIMPO DE GOIAS,March de 2024,0.0
CAMPO LIMPO DE GOIAS,April de 2024,0.0
CAMPO LIMPO DE GOIAS,May de 2024,0.0
CAMPO LIMPO DE GOIAS,June de 2024,0.0
CAMPO LIMPO DE GOIAS,July de 2024,0.0
CAMPO LIMPO DE GOIAS,August de 2024,0.0
CAMPOS BELOS,January de 2021,0.0
CAMPOS BELOS,February de 2021,0.0
CAMPOS BELOS,March de 2021,1.0
CAMPOS BELOS,April de 2021,1.0
CAMPOS BELOS,May de 2021,0.0
CAMPOS BELOS,June de 2021,0.0
CAMPOS BELOS,July de 2021,0.0
CAMPOS BELOS,August de 2021,1.0
CAMPOS BELOS,September de 2021,0.0
CAMPOS BELOS,October de 2021,0.0
CAMPOS BELOS,November de 2021,0.0
CAMPOS BELOS,December de 2021,1.0
CAMPOS BELOS,January de 2022,0.0
CAMPOS BELOS,February de 2022,0.0
CAMPOS BELOS,March de 2022,0.0
CAMPOS BELOS,April de 2022,0.0
CAMPOS BELOS,May de 2022,1.0
CAMPOS BELOS,June de 2022,0.0
CAMPOS BELOS,July de 2022,0.0
CAMPOS BELOS,August de 2022,0.0
CAMPOS BELOS,September de 2022,0.0
CAMPOS BELOS,October de 2022,0.0
CAMPOS BELOS,November de 2022,0.0
CAMPOS BELOS,December de 2022,0.0
CAMPOS BELOS,January de 2023,0.0
CAMPOS BELOS,February de 2023,0.0
CAMPOS BELOS,March de 2023,0.0
CAMPOS BELOS,April de 2023,0.0
CAMPOS BELOS,May de 2023,0.0
CAMPOS BELOS,June de 2023,0.0
CAMPOS BELOS,July de 2023,1.0
CAMPOS BELOS,August de 2023,0.0
CAMPOS BELOS,September de 2023,0.0
CAMPOS BELOS,October de 2023,1.0
CAMPOS BELOS,November de 2023,0.0
CAMPOS BELOS,December de 2023,0.0
CAMPOS BELOS,January de 2024,0.0
CAMPOS BELOS,February de 2024,1.0
CAMPOS BELOS,March de 2024,0.0
CAMPOS BELOS,April de 2024,0.0
CAMPOS BELOS,May de 2024,0.0
CAMPOS BELOS,June de 2024,0.0
CAMPOS BELOS,July de 2024,1.0
CAMPOS BELOS,August de 2024,0.0
CAMPOS VERDES,January de 2021,0.0
CAMPOS VERDES,February de 2021,0.0
CAMPOS VERDES,March de 2021,0.0
CAMPOS VERDES,April de 2021,0.0
CAMPOS VERDES,May de 2021,1.0
CAMPOS VERDES,June de 2021,0.0
CAMPOS VERDES,July de 2021,0.0
CAMPOS VERDES,August de 2021,0.0
CAMPOS VERDES,September de 2021,0.0
CAMPOS VERDES,October de 2021,0.0
CAMPOS VERDES,November de 2021,0.0
CAMPOS VERDES,December de 2021,0.0
CAMPOS VERDES,January de 2022,1.0
CAMPOS VERDES,February de 2022,1.0
CAMPOS VERDES,March de 2022,0.0
CAMPOS VERDES,April de 2022,0.0
CAMPOS VERDES,May de 2022,1.0
CAMPOS VERDES,June de 2022,0.0
CAMPOS VERDES,July de 2022,0.0
CAMPOS VERDES,August de 2022,1.0
CAMPOS VERDES,September de 2022,0.0
CAMPOS VERDES,October de 2022,0.0
CAMPOS VERDES,November de 2022,0.0
CAMPOS VERDES,December de 2022,0.0
CAMPOS VERDES,January de 2023,0.0
CAMPOS VERDES,February de 2023,1.0
CAMPOS VERDES,March de 2023,0.0
CAMPOS VERDES,April de 2023,1.0
CAMPOS VERDES,May de 2023,0.0
CAMPOS VERDES,June de 2023,0.0
CAMPOS VERDES,July de 2023,3.0
CAMPOS VERDES,August de 2023,1.0
CAMPOS VERDES,September de 2023,0.0
CAMPOS VERDES,October de 2023,0.0
CAMPOS VERDES,November de 2023,0.0
CAMPOS VERDES,December de 2023,2.0
CAMPOS VERDES,January de 2024,0.0
CAMPOS VERDES,February de 2024,1.0
CAMPOS VERDES,March de 2024,1.0
CAMPOS VERDES,April de 2024,1.0
CAMPOS VERDES,May de 2024,0.0
CAMPOS VERDES,June de 2024,0.0
CAMPOS VERDES,July de 2024,0.0
CAMPOS VERDES,August de 2024,0.0
CARMO DO RIO VERDE,January de 2021,0.0
CARMO DO RIO VERDE,February de 2021,0.0
CARMO DO RIO VERDE,March de 2021,1.0
CARMO DO RIO VERDE,April de 2021,0.0
CARMO DO RIO VERDE,May de 2021,1.0
CARMO DO RIO VERDE,June de 2021,0.0
CARMO DO RIO VERDE,July de 2021,0.0
CARMO DO RIO VERDE,August de 2021,0.0
CARMO DO RIO VERDE,September de 2021,0.0
CARMO DO RIO VERDE,October de 2021,0.0
CARMO DO RIO VERDE,November de 2021,0.0
CARMO DO RIO VERDE,December de 2021,0.0
CARMO DO RIO VERDE,January de 2022,0.0
CARMO DO RIO VERDE,February de 2022,0.0
CARMO DO RIO VERDE,March de 2022,0.0
CARMO DO RIO VERDE,April de 2022,0.0
CARMO DO RIO VERDE,May de 2022,0.0
CARMO DO RIO VERDE,June de 2022,0.0
CARMO DO RIO VERDE,July de 2022,0.0
CARMO DO RIO VERDE,August de 2022,0.0
CARMO DO RIO VERDE,September de 2022,0.0
CARMO DO RIO VERDE,October de 2022,0.0
CARMO DO RIO VERDE,November de 2022,0.0
CARMO DO RIO VERDE,December de 2022,0.0
CARMO DO RIO VERDE,January de 2023,0.0
CARMO DO RIO VERDE,February de 2023,0.0
CARMO DO RIO VERDE,March de 2023,0.0
CARMO DO RIO VERDE,April de 2023,0.0
CARMO DO RIO VERDE,May de 2023,0.0
CARMO DO RIO VERDE,June de 2023,0.0
CARMO DO RIO VERDE,July de 2023,0.0
CARMO DO RIO VERDE,August de 2023,0.0
CARMO DO RIO VERDE,September de 2023,0.0
CARMO DO RIO VERDE,October de 2023,0.0
CARMO DO RIO VERDE,November de 2023,0.0
CARMO DO RIO VERDE,December de 2023,0.0
CARMO DO RIO VERDE,January de 2024,1.0
CARMO DO RIO VERDE,February de 2024,0.0
CARMO DO RIO VERDE,March de 2024,0.0
CARMO DO RIO VERDE,April de 2024,0.0
CARMO DO RIO VERDE,May de 2024,0.0
CARMO DO RIO VERDE,June de 2024,0.0
CARMO DO RIO VERDE,July de 2024,0.0
CARMO DO RIO VERDE,August de 2024,0.0
CASTELANDIA,January de 2021,0.0
CASTELANDIA,February de 2021,0.0
CASTELANDIA,March de 2021,0.0
CASTELANDIA,April de 2021,0.0
CASTELANDIA,May de 2021,0.0
CASTELANDIA,June de 2021,0.0
CASTELANDIA,July de 2021,0.0
CASTELANDIA,August de 2021,0.0
CASTELANDIA,September de 2021,0.0
CASTELANDIA,October de 2021,0.0
CASTELANDIA,November de 2021,0.0
CASTELANDIA,December de 2021,0.0
CASTELANDIA,January de 2022,0.0
CASTELANDIA,February de 2022,0.0
CASTELANDIA,March de 2022,0.0
CASTELANDIA,April de 2022,0.0
CASTELANDIA,May de 2022,0.0
CASTELANDIA,June de 2022,0.0
CASTELANDIA,July de 2022,0.0
CASTELANDIA,August de 2022,0.0
CASTELANDIA,September de 2022,0.0
CASTELANDIA,October de 2022,0.0
CASTELANDIA,November de 2022,0.0
CASTELANDIA,December de 2022,0.0
CASTELANDIA,January de 2023,0.0
CASTELANDIA,February de 2023,0.0
CASTELANDIA,March de 2023,0.0
CASTELANDIA,April de 2023,0.0
CASTELANDIA,May de 2023,0.0
CASTELANDIA,June de 2023,0.0
CASTELANDIA,July de 2023,0.0
CASTELANDIA,August de 2023,0.0
CASTELANDIA,September de 2023,0.0
CASTELANDIA,October de 2023,0.0
CASTELANDIA,November de 2023,0.0
CASTELANDIA,December de 2023,0.0
CASTELANDIA,January de 2024,0.0
CASTELANDIA,February de 2024,0.0
CASTELANDIA,March de 2024,0.0
CASTELANDIA,April de 2024,0.0
CASTELANDIA,May de 2024,0.0
CASTELANDIA,June de 2024,0.0
CASTELANDIA,July de 2024,0.0
CASTELANDIA,August de 2024,0.0
CATALAO,January de 2021,0.0
CATALAO,February de 2021,0.0
CATALAO,March de 2021,0.0
CATALAO,April de 2021,1.0
CATALAO,May de 2021,0.0
CATALAO,June de 2021,0.0
CATALAO,July de 2021,1.0
CATALAO,August de 2021,0.0
CATALAO,September de 2021,2.0
CATALAO,October de 2021,0.0
CATALAO,November de 2021,4.0
CATALAO,December de 2021,1.0
CATALAO,January de 2022,1.0
CATALAO,February de 2022,1.0
CATALAO,March de 2022,0.0
CATALAO,April de 2022,1.0
CATALAO,May de 2022,1.0
CATALAO,June de 2022,2.0
CATALAO,July de 2022,1.0
CATALAO,August de 2022,0.0
CATALAO,September de 2022,0.0
CATALAO,October de 2022,1.0
CATALAO,November de 2022,0.0
CATALAO,December de 2022,0.0
CATALAO,January de 2023,1.0
CATALAO,February de 2023,0.0
CATALAO,March de 2023,0.0
CATALAO,April de 2023,1.0
CATALAO,May de 2023,0.0
CATALAO,June de 2023,0.0
CATALAO,July de 2023,0.0
CATALAO,August de 2023,1.0
CATALAO,September de 2023,1.0
CATALAO,October de 2023,0.0
CATALAO,November de 2023,0.0
CATALAO,December de 2023,0.0
CATALAO,January de 2024,1.0
CATALAO,February de 2024,0.0
CATALAO,March de 2024,0.0
CATALAO,April de 2024,1.0
CATALAO,May de 2024,2.0
CATALAO,June de 2024,1.0
CATALAO,July de 2024,0.0
CATALAO,August de 2024,0.0
CATURAI,January de 2021,0.0
CATURAI,February de 2021,0.0
CATURAI,March de 2021,0.0
CATURAI,April de 2021,0.0
CATURAI,May de 2021,0.0
CATURAI,June de 2021,0.0
CATURAI,July de 2021,0.0
CATURAI,August de 2021,0.0
CATURAI,September de 2021,0.0
CATURAI,October de 2021,0.0
CATURAI,November de 2021,0.0
CATURAI,December de 2021,0.0
CATURAI,January de 2022,0.0
CATURAI,February de 2022,0.0
CATURAI,March de 2022,0.0
CATURAI,April de 2022,0.0
CATURAI,May de 2022,0.0
CATURAI,June de 2022,0.0
CATURAI,July de 2022,0.0
CATURAI,August de 2022,0.0
CATURAI,September de 2022,0.0
CATURAI,October de 2022,0.0
CATURAI,November de 2022,0.0
CATURAI,December de 2022,0.0
CATURAI,January de 2023,0.0
CATURAI,February de 2023,0.0
CATURAI,March de 2023,0.0
CATURAI,April de 2023,0.0
CATURAI,May de 2023,0.0
CATURAI,June de 2023,0.0
CATURAI,July de 2023,0.0
CATURAI,August de 2023,1.0
CATURAI,September de 2023,0.0
CATURAI,October de 2023,0.0
CATURAI,November de 2023,1.0
CATURAI,December de 2023,0.0
CATURAI,January de 2024,0.0
CATURAI,February de 2024,0.0
CATURAI,March de 2024,0.0
CATURAI,April de 2024,0.0
CATURAI,May de 2024,0.0
CATURAI,June de 2024,0.0
CATURAI,July de 2024,0.0
CATURAI,August de 2024,0.0
CAVALCANTE,January de 2021,0.0
CAVALCANTE,February de 2021,0.0
CAVALCANTE,March de 2021,0.0
CAVALCANTE,April de 2021,0.0
CAVALCANTE,May de 2021,0.0
CAVALCANTE,June de 2021,0.0
CAVALCANTE,July de 2021,1.0
CAVALCANTE,August de 2021,0.0
CAVALCANTE,September de 2021,0.0
CAVALCANTE,October de 2021,0.0
CAVALCANTE,November de 2021,0.0
CAVALCANTE,December de 2021,0.0
CAVALCANTE,January de 2022,1.0
CAVALCANTE,February de 2022,0.0
CAVALCANTE,March de 2022,0.0
CAVALCANTE,April de 2022,0.0
CAVALCANTE,May de 2022,0.0
CAVALCANTE,June de 2022,0.0
CAVALCANTE,July de 2022,0.0
CAVALCANTE,August de 2022,0.0
CAVALCANTE,September de 2022,0.0
CAVALCANTE,October de 2022,0.0
CAVALCANTE,November de 2022,0.0
CAVALCANTE,December de 2022,0.0
CAVALCANTE,January de 2023,0.0
CAVALCANTE,February de 2023,1.0
CAVALCANTE,March de 2023,0.0
CAVALCANTE,April de 2023,1.0
CAVALCANTE,May de 2023,0.0
CAVALCANTE,June de 2023,0.0
CAVALCANTE,July de 2023,0.0
CAVALCANTE,August de 2023,0.0
CAVALCANTE,September de 2023,0.0
CAVALCANTE,October de 2023,0.0
CAVALCANTE,November de 2023,0.0
CAVALCANTE,December de 2023,0.0
CAVALCANTE,January de 2024,0.0
CAVALCANTE,February de 2024,0.0
CAVALCANTE,March de 2024,0.0
CAVALCANTE,April de 2024,0.0
CAVALCANTE,May de 2024,0.0
CAVALCANTE,June de 2024,0.0
CAVALCANTE,July de 2024,0.0
CAVALCANTE,August de 2024,0.0
CERES,January de 2021,0.0
CERES,February de 2021,0.0
CERES,March de 2021,0.0
CERES,April de 2021,1.0
CERES,May de 2021,0.0
CERES,June de 2021,0.0
CERES,July de 2021,1.0
CERES,August de 2021,0.0
CERES,September de 2021,0.0
CERES,October de 2021,0.0
CERES,November de 2021,0.0
CERES,December de 2021,0.0
CERES,January de 2022,0.0
CERES,February de 2022,0.0
CERES,March de 2022,0.0
CERES,April de 2022,0.0
CERES,May de 2022,0.0
CERES,June de 2022,0.0
CERES,July de 2022,0.0
CERES,August de 2022,0.0
CERES,September de 2022,0.0
CERES,October de 2022,0.0
CERES,November de 2022,0.0
CERES,December de 2022,0.0
CERES,January de 2023,0.0
CERES,February de 2023,0.0
CERES,March de 2023,0.0
CERES,April de 2023,1.0
CERES,May de 2023,0.0
CERES,June de 2023,0.0
CERES,July de 2023,0.0
CERES,August de 2023,0.0
CERES,September de 2023,0.0
CERES,October de 2023,0.0
CERES,November de 2023,0.0
CERES,December de 2023,0.0
CERES,January de 2024,0.0
CERES,February de 2024,0.0
CERES,March de 2024,0.0
CERES,April de 2024,0.0
CERES,May de 2024,1.0
CERES,June de 2024,0.0
CERES,July de 2024,0.0
CERES,August de 2024,0.0
CEZARINA,January de 2021,0.0
CEZARINA,February de 2021,0.0
CEZARINA,March de 2021,0.0
CEZARINA,April de 2021,0.0
CEZARINA,May de 2021,0.0
CEZARINA,June de 2021,0.0
CEZARINA,July de 2021,1.0
CEZARINA,August de 2021,0.0
CEZARINA,September de 2021,2.0
CEZARINA,October de 2021,0.0
CEZARINA,November de 2021,0.0
CEZARINA,December de 2021,0.0
CEZARINA,January de 2022,0.0
CEZARINA,February de 2022,1.0
CEZARINA,March de 2022,0.0
CEZARINA,April de 2022,0.0
CEZARINA,May de 2022,0.0
CEZARINA,June de 2022,0.0
CEZARINA,July de 2022,0.0
CEZARINA,August de 2022,0.0
CEZARINA,September de 2022,0.0
CEZARINA,October de 2022,0.0
CEZARINA,November de 2022,1.0
CEZARINA,December de 2022,0.0
CEZARINA,January de 2023,0.0
CEZARINA,February de 2023,1.0
CEZARINA,March de 2023,0.0
CEZARINA,April de 2023,0.0
CEZARINA,May de 2023,0.0
CEZARINA,June de 2023,1.0
CEZARINA,July de 2023,0.0
CEZARINA,August de 2023,0.0
CEZARINA,September de 2023,0.0
CEZARINA,October de 2023,0.0
CEZARINA,November de 2023,0.0
CEZARINA,December de 2023,0.0
CEZARINA,January de 2024,1.0
CEZARINA,February de 2024,0.0
CEZARINA,March de 2024,0.0
CEZARINA,April de 2024,0.0
CEZARINA,May de 2024,0.0
CEZARINA,June de 2024,0.0
CEZARINA,July de 2024,0.0
CEZARINA,August de 2024,0.0
CHAPADAO DO CEU,January de 2021,0.0
CHAPADAO DO CEU,February de 2021,0.0
CHAPADAO DO CEU,March de 2021,1.0
CHAPADAO DO CEU,April de 2021,0.0
CHAPADAO DO CEU,May de 2021,1.0
CHAPADAO DO CEU,June de 2021,0.0
CHAPADAO DO CEU,July de 2021,0.0
CHAPADAO DO CEU,August de 2021,0.0
CHAPADAO DO CEU,September de 2021,0.0
CHAPADAO DO CEU,October de 2021,0.0
CHAPADAO DO CEU,November de 2021,0.0
CHAPADAO DO CEU,December de 2021,0.0
CHAPADAO DO CEU,January de 2022,0.0
CHAPADAO DO CEU,February de 2022,0.0
CHAPADAO DO CEU,March de 2022,0.0
CHAPADAO DO CEU,April de 2022,1.0
CHAPADAO DO CEU,May de 2022,0.0
CHAPADAO DO CEU,June de 2022,1.0
CHAPADAO DO CEU,July de 2022,0.0
CHAPADAO DO CEU,August de 2022,0.0
CHAPADAO DO CEU,September de 2022,0.0
CHAPADAO DO CEU,October de 2022,0.0
CHAPADAO DO CEU,November de 2022,0.0
CHAPADAO DO CEU,December de 2022,0.0
CHAPADAO DO CEU,January de 2023,0.0
CHAPADAO DO CEU,February de 2023,0.0
CHAPADAO DO CEU,March de 2023,0.0
CHAPADAO DO CEU,April de 2023,0.0
CHAPADAO DO CEU,May de 2023,0.0
CHAPADAO DO CEU,June de 2023,0.0
CHAPADAO DO CEU,July de 2023,0.0
CHAPADAO DO CEU,August de 2023,0.0
CHAPADAO DO CEU,September de 2023,1.0
CHAPADAO DO CEU,October de 2023,0.0
CHAPADAO DO CEU,November de 2023,0.0
CHAPADAO DO CEU,December de 2023,0.0
CHAPADAO DO CEU,January de 2024,0.0
CHAPADAO DO CEU,February de 2024,0.0
CHAPADAO DO CEU,March de 2024,0.0
CHAPADAO DO CEU,April de 2024,0.0
CHAPADAO DO CEU,May de 2024,0.0
CHAPADAO DO CEU,June de 2024,0.0
CHAPADAO DO CEU,July de 2024,0.0
CHAPADAO DO CEU,August de 2024,0.0
CIDADE OCIDENTAL,January de 2021,0.0
CIDADE OCIDENTAL,February de 2021,2.0
CIDADE OCIDENTAL,March de 2021,0.0
CIDADE OCIDENTAL,April de 2021,1.0
CIDADE OCIDENTAL,May de 2021,1.0
CIDADE OCIDENTAL,June de 2021,0.0
CIDADE OCIDENTAL,July de 2021,0.0
CIDADE OCIDENTAL,August de 2021,2.0
CIDADE OCIDENTAL,September de 2021,0.0
CIDADE OCIDENTAL,October de 2021,0.0
CIDADE OCIDENTAL,November de 2021,0.0
CIDADE OCIDENTAL,December de 2021,0.0
CIDADE OCIDENTAL,January de 2022,0.0
CIDADE OCIDENTAL,February de 2022,1.0
CIDADE OCIDENTAL,March de 2022,2.0
CIDADE OCIDENTAL,April de 2022,0.0
CIDADE OCIDENTAL,May de 2022,1.0
CIDADE OCIDENTAL,June de 2022,1.0
CIDADE OCIDENTAL,July de 2022,0.0
CIDADE OCIDENTAL,August de 2022,1.0
CIDADE OCIDENTAL,September de 2022,2.0
CIDADE OCIDENTAL,October de 2022,0.0
CIDADE OCIDENTAL,November de 2022,1.0
CIDADE OCIDENTAL,December de 2022,0.0
CIDADE OCIDENTAL,January de 2023,0.0
CIDADE OCIDENTAL,February de 2023,1.0
CIDADE OCIDENTAL,March de 2023,1.0
CIDADE OCIDENTAL,April de 2023,0.0
CIDADE OCIDENTAL,May de 2023,0.0
CIDADE OCIDENTAL,June de 2023,1.0
CIDADE OCIDENTAL,July de 2023,4.0
CIDADE OCIDENTAL,August de 2023,0.0
CIDADE OCIDENTAL,September de 2023,2.0
CIDADE OCIDENTAL,October de 2023,2.0
CIDADE OCIDENTAL,November de 2023,1.0
CIDADE OCIDENTAL,December de 2023,0.0
CIDADE OCIDENTAL,January de 2024,1.0
CIDADE OCIDENTAL,February de 2024,1.0
CIDADE OCIDENTAL,March de 2024,0.0
CIDADE OCIDENTAL,April de 2024,2.0
CIDADE OCIDENTAL,May de 2024,1.0
CIDADE OCIDENTAL,June de 2024,1.0
CIDADE OCIDENTAL,July de 2024,0.0
CIDADE OCIDENTAL,August de 2024,0.0
COCALZINHO DE GOIAS,January de 2021,0.0
COCALZINHO DE GOIAS,February de 2021,0.0
COCALZINHO DE GOIAS,March de 2021,0.0
COCALZINHO DE GOIAS,April de 2021,0.0
COCALZINHO DE GOIAS,May de 2021,0.0
COCALZINHO DE GOIAS,June de 2021,0.0
COCALZINHO DE GOIAS,July de 2021,0.0
COCALZINHO DE GOIAS,August de 2021,1.0
COCALZINHO DE GOIAS,September de 2021,0.0
COCALZINHO DE GOIAS,October de 2021,0.0
COCALZINHO DE GOIAS,November de 2021,0.0
COCALZINHO DE GOIAS,December de 2021,0.0
COCALZINHO DE GOIAS,January de 2022,0.0
COCALZINHO DE GOIAS,February de 2022,0.0
COCALZINHO DE GOIAS,March de 2022,0.0
COCALZINHO DE GOIAS,April de 2022,0.0
COCALZINHO DE GOIAS,May de 2022,0.0
COCALZINHO DE GOIAS,June de 2022,0.0
COCALZINHO DE GOIAS,July de 2022,0.0
COCALZINHO DE GOIAS,August de 2022,0.0
COCALZINHO DE GOIAS,September de 2022,1.0
COCALZINHO DE GOIAS,October de 2022,0.0
COCALZINHO DE GOIAS,November de 2022,1.0
COCALZINHO DE GOIAS,December de 2022,0.0
COCALZINHO DE GOIAS,January de 2023,0.0
COCALZINHO DE GOIAS,February de 2023,1.0
COCALZINHO DE GOIAS,March de 2023,0.0
COCALZINHO DE GOIAS,April de 2023,0.0
COCALZINHO DE GOIAS,May de 2023,0.0
COCALZINHO DE GOIAS,June de 2023,0.0
COCALZINHO DE GOIAS,July de 2023,0.0
COCALZINHO DE GOIAS,August de 2023,0.0
COCALZINHO DE GOIAS,September de 2023,0.0
COCALZINHO DE GOIAS,October de 2023,0.0
COCALZINHO DE GOIAS,November de 2023,0.0
COCALZINHO DE GOIAS,December de 2023,0.0
COCALZINHO DE GOIAS,January de 2024,0.0
COCALZINHO DE GOIAS,February de 2024,0.0
COCALZINHO DE GOIAS,March de 2024,0.0
COCALZINHO DE GOIAS,April de 2024,0.0
COCALZINHO DE GOIAS,May de 2024,0.0
COCALZINHO DE GOIAS,June de 2024,1.0
COCALZINHO DE GOIAS,July de 2024,0.0
COCALZINHO DE GOIAS,August de 2024,0.0
COLINAS DO SUL,January de 2021,0.0
COLINAS DO SUL,February de 2021,0.0
COLINAS DO SUL,March de 2021,0.0
COLINAS DO SUL,April de 2021,0.0
COLINAS DO SUL,May de 2021,0.0
COLINAS DO SUL,June de 2021,0.0
COLINAS DO SUL,July de 2021,0.0
COLINAS DO SUL,August de 2021,0.0
COLINAS DO SUL,September de 2021,0.0
COLINAS DO SUL,October de 2021,0.0
COLINAS DO SUL,November de 2021,0.0
COLINAS DO SUL,December de 2021,0.0
COLINAS DO SUL,January de 2022,1.0
COLINAS DO SUL,February de 2022,0.0
COLINAS DO SUL,March de 2022,0.0
COLINAS DO SUL,April de 2022,0.0
COLINAS DO SUL,May de 2022,0.0
COLINAS DO SUL,June de 2022,0.0
COLINAS DO SUL,July de 2022,0.0
COLINAS DO SUL,August de 2022,0.0
COLINAS DO SUL,September de 2022,0.0
COLINAS DO SUL,October de 2022,0.0
COLINAS DO SUL,November de 2022,0.0
COLINAS DO SUL,December de 2022,0.0
COLINAS DO SUL,January de 2023,0.0
COLINAS DO SUL,February de 2023,0.0
COLINAS DO SUL,March de 2023,0.0
COLINAS DO SUL,April de 2023,0.0
COLINAS DO SUL,May de 2023,0.0
COLINAS DO SUL,June de 2023,1.0
COLINAS DO SUL,July de 2023,0.0
COLINAS DO SUL,August de 2023,0.0
COLINAS DO SUL,September de 2023,0.0
COLINAS DO SUL,October de 2023,0.0
COLINAS DO SUL,November de 2023,0.0
COLINAS DO SUL,December de 2023,0.0
COLINAS DO SUL,January de 2024,0.0
COLINAS DO SUL,February de 2024,0.0
COLINAS DO SUL,March de 2024,0.0
COLINAS DO SUL,April de 2024,1.0
COLINAS DO SUL,May de 2024,0.0
COLINAS DO SUL,June de 2024,0.0
COLINAS DO SUL,July de 2024,0.0
COLINAS DO SUL,August de 2024,0.0
CORREGO DO OURO,January de 2021,0.0
CORREGO DO OURO,February de 2021,0.0
CORREGO DO OURO,March de 2021,0.0
CORREGO DO OURO,April de 2021,0.0
CORREGO DO OURO,May de 2021,0.0
CORREGO DO OURO,June de 2021,0.0
CORREGO DO OURO,July de 2021,0.0
CORREGO DO OURO,August de 2021,0.0
CORREGO DO OURO,September de 2021,0.0
CORREGO DO OURO,October de 2021,0.0
CORREGO DO OURO,November de 2021,0.0
CORREGO DO OURO,December de 2021,0.0
CORREGO DO OURO,January de 2022,0.0
CORREGO DO OURO,February de 2022,0.0
CORREGO DO OURO,March de 2022,0.0
CORREGO DO OURO,April de 2022,0.0
CORREGO DO OURO,May de 2022,0.0
CORREGO DO OURO,June de 2022,0.0
CORREGO DO OURO,July de 2022,0.0
CORREGO DO OURO,August de 2022,0.0
CORREGO DO OURO,September de 2022,0.0
CORREGO DO OURO,October de 2022,0.0
CORREGO DO OURO,November de 2022,0.0
CORREGO DO OURO,December de 2022,0.0
CORREGO DO OURO,January de 2023,0.0
CORREGO DO OURO,February de 2023,0.0
CORREGO DO OURO,March de 2023,0.0
CORREGO DO OURO,April de 2023,0.0
CORREGO DO OURO,May de 2023,0.0
CORREGO DO OURO,June de 2023,0.0
CORREGO DO OURO,July de 2023,0.0
CORREGO DO OURO,August de 2023,0.0
CORREGO DO OURO,September de 2023,0.0
CORREGO DO OURO,October de 2023,0.0
CORREGO DO OURO,November de 2023,0.0
CORREGO DO OURO,December de 2023,0.0
CORREGO DO OURO,January de 2024,0.0
CORREGO DO OURO,February de 2024,0.0
CORREGO DO OURO,March de 2024,0.0
CORREGO DO OURO,April de 2024,0.0
CORREGO DO OURO,May de 2024,0.0
CORREGO DO OURO,June de 2024,0.0
CORREGO DO OURO,July de 2024,0.0
CORREGO DO OURO,August de 2024,0.0
CORUMBA DE GOIAS,January de 2021,0.0
CORUMBA DE GOIAS,February de 2021,0.0
CORUMBA DE GOIAS,March de 2021,0.0
